ano,mes,produto,total_pedidos,total_quantidade,total_receita,preco_medio
2025,2,Scrub Masculino Verde Claro,4,5.00,816.00,171.00
2025,2,Calça Scrub Feminino Tec Easy Loren Avulsa,1,4.00,900.04,225.01
2025,2,Jaleco Tec Easy Clara Cacau,3,4.00,1517.00,379.25
2025,2,Vestido Confy Rosa Nude,2,4.00,600.00,150.00
2025,2,Scrub FemininoTec Easy Loren Azul Royal,1,4.00,1800.00,450.00
2025,2,Turbante Lilas,2,4.00,237.00,58.50
2025,2,Gorro Unissex D. Tec Easy Preto,1,4.00,240.00,60.00
2025,2,Scrub FemininoTec Easy Loren Branco,1,4.00,1800.00,450.00
2025,2,Scrub MasculinoTec Easy Lorenzo Cacau,1,4.00,1800.00,450.00
2025,2,Jaleco Tec Easy Clara Preto,1,4.00,1640.00,410.00
2025,2,Gorro Unissex A. Verde Escuro Elastano,1,4.00,200.00,50.00
2025,2,Jaleco Samuel Bege,4,4.00,702.00,175.50
2025,2,Gorro Unissex A. Tec Easy Cacau,1,4.00,240.00,60.00
2025,2,Jaleco Tec Easy Clara Verde Militar,3,4.00,1230.00,307.50
2025,2,Jaleco Marta Branco Manga Curta,4,4.00,720.00,180.00
2025,2,Gorro Unissex A. Tec Easy Azul Royal,2,4.00,240.00,60.00
2025,2,Jaleco Laila Branco,4,4.00,1439.60,359.90
2025,2,Jaleco Tec Easy Benicio Aço,2,4.00,1640.00,410.00
2025,2,Gorro Shine Branco Cristal,2,4.00,320.00,80.00
2025,2,Calça Scrub Masculino AVULSA,2,4.00,100.00,50.00
2025,2,Jaleco Heloisa Verde Claro,1,4.00,1440.00,360.00
2025,2,Jaleco Chloe Azul Marinho,2,4.00,750.00,166.67
2025,2,Camiseta Scrub Feminino Tec Easy Loren Avulsa,1,4.00,900.00,225.00
2025,2,Jaleco Heloisa Swit Denin,1,4.00,1440.00,360.00
2025,2,Gorro Unissex A.  Chumbo,2,4.00,180.00,45.00
2025,2,Jaleco Manoel Bege Detalhes Azul Marinho,2,4.00,1035.00,255.00
2025,2,Jaleco Manoel Bordô,3,4.00,865.00,215.00
2025,2,Jaleco Manu Branco detalhes Vies Dourado rec Princesa,2,4.00,960.00,240.00
2025,2,Gorro Unissex D. Tec Easy Rosa,1,4.00,240.00,60.00
2025,2,Turbante Marrom,2,4.00,144.00,36.00
2025,2,Jaleco Dani Branco,2,3.00,960.00,320.00
2025,2,Jaleco Heloisa Verde Militar,2,3.00,1080.00,360.00
2025,2,Jaleco Samuel Verde Escuro,2,3.00,1080.00,360.00
2025,2,Scrub FemininoTec Easy Loren  Camel,3,3.00,1323.00,441.00
2025,2,Scrub FemininoTec Easy Loren Aço,2,3.00,1350.00,450.00
2025,2,Scrub FemininoTec Easy Loren Azul Ciano,3,3.00,1350.00,450.00
2025,2,Scrub FemininoTec Easy Loren Cacau,2,3.00,1350.00,450.00
2025,2,Scrub FemininoTec Easy Loren Verde Militar,3,3.00,1350.00,450.00
2025,2,Scrub Masculino Azul Medio,3,3.00,600.00,200.00
2025,2,Jaleco Tec Easy Benicio Verde Militar,2,3.00,820.00,205.00
2025,2,Scrub Masculino Confy Chumbo,1,3.00,1080.00,360.00
2025,2,Jaleco Tec Easy Clara Camel,2,3.00,1230.00,410.00
2025,2,Scrub MasculinoTec Easy Lorenzo Branco,1,3.00,1350.00,450.00
2025,2,Scrub MasculinoTec Easy Lorenzo Verde Militar,2,3.00,1350.00,450.00
2025,2,Jaleco Tec Easy Clara Rosa,1,3.00,1230.00,410.00
2025,2,Jaleco Lis Azul Marinho,1,3.00,450.00,150.00
2025,2,Camiseta Scrub Feminino CONFY Preto,1,3.00,510.00,170.00
2025,2,Gorro Shine Preto Furta-,1,3.00,240.00,80.00
2025,2,Jaleco Manoel Cinza,1,3.00,660.00,220.00
2025,2,Jaleco Manoel Azul Bebê,2,3.00,620.00,200.00
2025,2,Gorro Unissex D. Tec Easy Cacau,1,3.00,180.00,60.00
2025,2,Gorro Unissex D.  Azul Marinho,3,3.00,135.00,45.00
2025,2,Jaleco Manuela Rosa Pink,1,3.00,660.00,220.00
2025,2,Jaleco Rute Branco,3,3.00,1030.00,343.33
2025,2,Gorro  Unissex D. Azul Bebe,1,2.00,90.00,45.00
2025,2,Turbante Lurex Branco Dourado,2,2.00,140.00,70.00
2025,2,Scrub Feminino Comfy Azul Bebê,1,2.00,720.00,360.00
2025,2,Scrub Masculino Confy Branco,1,2.00,720.00,360.00
2025,2,Scrub Feminino Comfy Chumbo,1,2.00,720.00,360.00
2025,2,Jaleco Manu Branco detalhes Viés,2,2.00,520.00,260.00
2025,2,Jaleco Tec Easy Clara Azul Royal,1,2.00,820.00,410.00
2025,2,Jaleco Manoel Verde Escuro,1,2.00,440.00,220.00
2025,2,Jaleco Manoel Verde Claro,1,2.00,410.00,205.00
2025,2,Scrub Feminino Confy Rosa Pink,1,2.00,720.00,360.00
2025,2,Scrub Comfy Feminino Branco,1,2.00,720.00,360.00
2025,2,Scrub Masculino Comfy Preto,2,2.00,720.00,360.00
2025,2,Gorro Unissex D. Verde Claro,1,2.00,90.00,45.00
2025,2,Jaleco Mariah Chumbo,2,2.00,580.00,290.00
2025,2,Jaleco Manoel Algodao Branco,2,2.00,400.00,200.00
2025,2,Gorro Unissex D. Tec Easy Camel,1,2.00,120.00,60.00
2025,2,Jaleco Tec Easy Benicio Preto,1,2.00,820.00,410.00
2025,2,Scrub Feminino Glamour Azul Marinho,1,2.00,860.00,430.00
2025,2,Gorro Unissex D. Rosa Nude,2,2.00,87.75,43.88
2025,2,Jaleco Lis Branco Detalhes,2,2.00,320.00,160.00
2025,2,Jaleco Noah Preto Botoes Cromado,1,2.00,880.00,440.00
2025,2,Scrub Feminino Glamour Camel,2,2.00,0.00,0.00
2025,2,Jaleco Manuela Rosa Nude,1,2.00,440.00,220.00
2025,2,Jaleco Tec Easy Benicio Azul Marinho,2,2.00,820.00,410.00
2025,2,Jaleco Lis Branco Detalhes Floral,1,2.00,340.00,170.00
2025,2,Jaleco Maitê Azul Bebê,2,2.00,360.00,180.00
2025,2,Macacão Masculino Manga Curta Branco,1,2.00,860.00,430.00
2025,2,Jaleco Marta Preto Manga Curta,1,2.00,360.00,180.00
2025,2,Jaleco Marta Preto Manga Longa,2,2.00,400.00,200.00
2025,2,Jaleco Heloisa Bege com Preto,2,2.00,360.00,180.00
2025,2,Scrub MasculinoTec Easy Lorenzo Azul Royal,1,2.00,900.00,450.00
2025,2,Avental Linho Natural Regulável,2,2.00,300.00,150.00
2025,2,Gorro Unissex D. Lurex Bordo,1,2.00,140.00,70.00
2025,2,Scrub MasculinoTec Easy Lorenzo Azul Marinho,2,2.00,877.50,438.75
2025,2,Jaleco Manuela Branco Detalhes Bordo,1,1.00,220.00,220.00
2025,2,Jaleco Manuela Branco Detalhes Dentinho,1,1.00,220.00,220.00
2025,2,Jaleco Lis Rosa Nude,1,1.00,150.00,150.00
2025,2,Jaleco Isabel Preto,1,1.00,460.00,460.00
2025,2,Jaleco Manuela Rosa Pink Detalhes Azul Marinho,1,1.00,220.00,220.00
2025,2,Jaleco Isabel Azul Marinho,1,1.00,437.00,437.00
2025,2,Turbante Rosa Pink,1,1.00,60.00,60.00
2025,2,Jaleco Marta Azul Medio Manga Longa,1,1.00,180.00,180.00
2025,2,Jaleco Heitor Preto,1,1.00,260.00,260.00
2025,2,Jaleco Heitor Azul Marinho,1,1.00,230.00,230.00
2025,2,Jaleco Francis Branco Renda,1,1.00,330.00,330.00
2025,2,Turbante Tec Easy Azul Marinho,1,1.00,60.00,60.00
2025,2,Jaleco Ester Branco,1,1.00,340.00,340.00
2025,2,Jaleco Diana Branco,1,1.00,490.00,490.00
2025,2,Jaleco Dani Bege,1,1.00,320.00,320.00
2025,2,Jaleco Dani Amarelo,1,1.00,340.00,340.00
2025,2,Jaleco Chloe Sweet Dogs,1,1.00,280.00,280.00
2025,2,Jaleco Samuel Swit Denin,1,1.00,360.00,360.00
2025,2,Jaleco Tec Easy Benicio Azul Ciano,1,1.00,410.00,410.00
2025,2,Jaleco Tec Easy Benicio Cacau,1,1.00,410.00,410.00
2025,2,Jaleco Tec Easy Clara Rosa Bebe,1,1.00,410.00,410.00
2025,2,Macacão Feminino Manga Curta Azul Marinho,1,1.00,430.00,430.00
2025,2,Macacão Feminino Manga Curta Bordô,1,1.00,258.00,258.00
2025,2,Macacão Feminino Manga Curta Preto,1,1.00,410.00,410.00
2025,2,Perfume de Ambiente Dana Jalecos,1,1.00,89.00,89.00
2025,2,Robe Wedding Edition Rosa Nude,1,1.00,190.00,190.00
2025,2,Gorro Unissex D. Rosa Bebê,1,1.00,45.00,45.00
2025,2,Gorro Unissex D. Marmore,1,1.00,47.00,47.00
2025,2,Gorro Unissex D. Lurex Branco,1,1.00,70.00,70.00
2025,2,Gorro Unissex D. Lilás,1,1.00,45.00,45.00
2025,2,Scrub Feminino Comfy  Verde Claro,1,1.00,360.00,360.00
2025,2,Scrub Feminino Comfy Amarelo,1,1.00,360.00,360.00
2025,2,Scrub Feminino Confy Verde Militar,1,1.00,360.00,360.00
2025,2,Gorro Unissex D.  Rosa Pink,1,1.00,45.00,45.00
2025,2,Scrub Feminino Glamour Preto,1,1.00,430.00,430.00
2025,2,Gorro Unissex D.  Monster,1,1.00,50.00,50.00
2025,2,Gorro Unissex A. Veterinaria,1,1.00,50.00,50.00
2025,2,Scrub Feminino Princess Rosa Nude,1,1.00,310.00,310.00
2025,2,Gorro Unissex A. Tec Easy Preto,1,1.00,60.00,60.00
2025,2,Gorro Unissex A. Tec Easy Azul Marinho,1,1.00,57.00,57.00
2025,2,Gorro Unissex A. Bege Elastano,1,1.00,50.00,50.00
2025,2,Gorro Unissex A. Armany Elastano,1,1.00,47.50,47.50
2025,2,Avental Cozinha Gabardine Preto,1,1.00,66.50,66.50
2025,2,Scrub FemininoTec Easy Loren Magenta,1,1.00,450.00,450.00
2025,2,Gorro  Unissex D. Bege Elastano,1,1.00,50.00,50.00
2025,2,Scrub Masculino Azul Bebe,1,1.00,220.00,220.00
2025,2,Gorro  Unissex D. Animal Print,1,1.00,50.00,50.00
2025,2,Gorro  Unissex A.  Bege,1,1.00,38.00,38.00
2025,2,Dolma Masculina Jeans Azul,1,1.00,0.00,0.00
2025,2,Crachá Magnético Preto,1,1.00,59.90,59.90
2025,2,Colete Ayla Preto,1,1.00,284.90,284.90
2025,2,Vestido Confy Preto,1,1.00,150.00,150.00
2025,2,Scrub Masculino Confy Bordô,1,1.00,360.00,360.00
2025,2,Camiseta Unissex Odonto Branca,1,1.00,40.00,40.00
2025,2,Camiseta Unissex Fisioterapia Preta,1,1.00,40.00,40.00
2025,2,Camiseta Unissex Fisioterapia Mescla,1,1.00,40.00,40.00
2025,2,Camiseta Scrub Masculino Tec Easy Lorenzo Avulsa,1,1.00,225.00,225.00
2025,2,Touca Azul Marinho Detalhes Monster,1,1.00,60.00,60.00
2025,2,Touca Dentinho Rosa,1,1.00,55.00,55.00
2025,2,Touca Rosa Nude,1,1.00,55.00,55.00
2025,2,Camiseta Scrub Masculino CONFY AVULSA,1,1.00,210.00,210.00
2025,2,Calça Scrub  Masculino CONFY AVULSA,1,1.00,170.00,170.00
2025,2,BOTOES DE POLIESTER                      L-P01,1,1.00,22.09,22.09
2025,2,Avental Linho Rosa Chá Regulável,1,1.00,150.00,150.00
2025,2,Turbante Azul Turquesa,1,1.00,60.00,60.00
2025,2,Avental Linho Preto Regulável,1,1.00,0.00,0.00
2025,2,Gorro  Unissex D. Crepe Rosa Nude,1,1.00,50.00,50.00
2025,2,Jaleco Manuela Azul Marinho Botão Dourado,1,1.00,210.00,210.00
2025,2,Jaleco Maitê Branco,1,1.00,180.00,180.00
2025,2,Jaleco Manuela Branco Detalhes Azul Marinho,1,1.00,205.00,205.00
2025,2,Jaleco Manuela Branco Detalhes Chumbo,1,1.00,205.00,205.00
2025,1,Crachá Magnético Dourado,212,364.00,24097.10,67.05
2025,1,Jaleco Manuela Branco,69,321.00,46766.00,156.79
2025,1,Turbante Preto,55,315.00,16113.00,55.58
2025,1,Jaleco Manuela Es,23,243.00,67560.00,296.20
2025,1,Gorro Unissex D. Preto,33,239.00,10949.00,40.85
2025,1,Jaleco Isabel Off White,34,189.00,85100.00,445.85
2025,1,Turbante Azul Marinho,52,173.00,9414.00,56.19
2025,1,Jaleco Manuela Chumbo,21,150.00,21374.00,151.96
2025,1,Gorro Unissex A. Preto,21,138.00,5014.00,38.14
2025,1,Turbante Lurex Branco Dourado,43,131.00,9170.00,70.00
2025,1,Jaleco Manoel Branco,28,130.00,17799.00,139.06
2025,1,Gorro Unissex D.  Azul Marinho,14,111.00,4419.00,39.86
2025,1,Turbante Lurex Rosa Nude,29,109.00,7630.00,70.00
2025,1,Jaleco Isabel Camel,13,109.00,50140.00,460.00
2025,1,Jaleco Isabel Rosa Nude,24,101.00,42044.00,381.14
2025,1,Jaleco Isabel Preto,16,101.00,46368.00,456.93
2025,1,Jaleco Laila Branco,26,100.00,35990.00,359.90
2025,1,Jaleco Isabel Azul Marinho,17,93.00,42638.00,454.54
2025,1,Turbante Rosa Nude,4,93.00,5580.00,60.00
2025,1,Jaleco Isabel Azul Bebe,7,92.00,42320.00,460.00
2025,1,Jaleco Diana Preto,14,92.00,45080.00,490.00
2025,1,Turbante Tie Dye,10,88.00,5280.00,60.00
2025,1,Jaleco Chloe Es,18,87.00,24248.00,277.67
2025,1,Gorro Unissex D. Chumbo,14,86.00,4350.00,47.86
2025,1,Turbante Lurex Branco Prata,24,86.00,6020.00,70.00
2025,1,Jaleco Samuel Branco,25,85.00,30600.00,360.00
2025,1,Jaleco Diana Branco,16,84.00,41160.00,490.00
2025,1,Gorro Unissex D. Branco,23,82.00,3438.00,42.12
2025,1,Gorro Unissex A. Branco,12,78.00,3213.00,36.00
2025,1,Scrub Feminino Preto,24,77.00,12228.00,164.38
2025,1,Crachá Magnético Prata,47,76.00,4927.60,65.58
2025,1,Jaleco Laila Preto,18,75.00,27072.50,362.40
2025,1,Jaleco Heloisa Branco,20,73.00,26350.00,362.06
2025,1,Gorro  Unissex A. Azul Marinho,16,73.00,2781.00,36.53
2025,1,Jaleco Heloisa Preto,10,70.00,24768.00,341.22
2025,1,Colete Ayla Branco,32,70.00,20993.00,299.90
2025,1,Colete Ayla Preto,19,70.00,20963.10,298.87
2025,1,Turbante Lurex Bordo,10,69.00,4830.00,70.00
2025,1,Turbante Lurex Preto Dourado,11,69.00,4830.00,70.00
2025,1,Jaleco Samuel Preto,15,66.00,23760.00,360.00
2025,1,Turbante Bege,16,65.00,3900.00,60.00
2025,1,Jaleco Manuela Azul Marinho,15,65.00,11028.00,171.77
2025,1,Turbante Rosa Bebe,17,64.00,3837.00,59.82
2025,1,Jaleco Samuel Chumbo,22,64.00,22700.00,349.70
2025,1,Scrub FemininoTec Easy Loren Preto,21,63.00,28260.00,447.27
2025,1,Jaleco Samuel Bege,29,62.00,21980.00,351.71
2025,1,Jaleco Manoel Chumbo,20,61.00,10076.00,166.22
2025,1,Turbante Chumbo,22,60.00,3600.00,60.00
2025,1,Gorro  Unissex D.  Bege,9,60.00,2665.00,44.22
2025,1,Turbante Rosa Pink,10,59.00,3540.00,60.00
2025,1,Jaleco Tec Easy Clara Preto,21,59.00,24190.00,410.00
2025,1,Gorro Unissex A. Verde Escuro,9,59.00,3295.00,49.44
2025,1,Turbante Tec Easy Cacau,22,59.00,3540.00,60.00
2025,1,Jaleco Tec Easy Clara Azul Marinho,21,58.00,23780.00,410.00
2025,1,Turbante Azul Bebê,11,57.00,3420.00,60.00
2025,1,Scrub Feminino Glamour Off White,11,57.00,23134.00,400.09
2025,1,Turbante Bordô,16,57.00,2316.00,51.00
2025,1,Scrub FemininoTec Easy Loren Cacau,19,56.00,24925.00,440.52
2025,1,Jaleco Manuela Fada do Dente,22,56.00,14520.00,258.79
2025,1,Jaleco Charlotte Off White,10,53.00,23320.00,440.00
2025,1,Jaleco Samuel Azul Marinho,18,53.00,19200.00,361.60
2025,1,Jaleco Tec Easy Benicio Preto,19,53.00,21730.00,410.00
2025,1,Jaleco Tec Easy Benicio Cacau,27,53.00,21730.00,410.00
2025,1,Jaleco Tec Easy Benicio Aço,18,53.00,21730.00,410.00
2025,1,Scrub MasculinoTec Easy Lorenzo Verde Militar,14,52.00,23400.00,450.00
2025,1,Scrub MasculinoTec Easy Lorenzo Azul Marinho,14,52.00,23400.00,450.00
2025,1,Jaleco Manuela Bege,11,52.00,11265.00,216.67
2025,1,Jaleco Katherine Branco,14,52.00,21840.00,420.00
2025,1,Scrub MasculinoTec Easy Lorenzo Aço,16,51.00,22950.00,450.00
2025,1,Turbante Tec Easy Branco,12,51.00,3060.00,60.00
2025,1,Scrub FemininoTec Easy Loren Branco,13,50.00,22500.00,450.00
2025,1,Turbante Cobre,13,50.00,3000.00,60.00
2025,1,Jaleco Manuela Verde Escuro,10,50.00,10790.00,213.64
2025,1,Jaleco Heloisa Chumbo,11,49.00,17760.00,361.00
2025,1,Turbante Roxo,10,49.00,2940.00,60.00
2025,1,Jaleco Heloisa Bege,18,49.00,17722.00,360.07
2025,1,Turbante Lilas,9,48.00,2880.00,60.00
2025,1,Jaleco Tec Easy Clara Cacau,27,48.00,19680.00,410.00
2025,1,Jaleco Chloe Preto,9,48.00,12195.00,253.57
2025,1,Gorro Unissex D. Fada do Dente,18,47.00,2350.00,50.00
2025,1,Turbante Lurex Camel Dourado,8,47.00,3290.00,70.00
2025,1,Scrub MasculinoTec Easy Lorenzo Cacau,15,47.00,20700.00,429.55
2025,1,Jaleco Manuela Rosa Bebê,8,47.00,10340.00,220.00
2025,1,Jaleco Manuela Roxo,4,47.00,10340.00,220.00
2025,1,Scrub Comfy Feminino Rosa Nude,9,46.00,16560.00,360.00
2025,1,Gorro Unissex D. Tec Easy Azul Marinho,10,46.00,2760.00,60.00
2025,1,Jaleco Samuel Armany,16,46.00,15880.00,329.57
2025,1,Scrub MasculinoTec Easy Lorenzo Preto,20,46.00,20383.00,436.79
2025,1,Scrub FemininoTec Easy Loren Aço,8,45.00,20190.00,446.00
2025,1,Jaleco Manoel Azul Marinho,15,45.00,8974.00,190.00
2025,1,Scrub MasculinoTec Easy Lorenzo Azul Ciano,8,45.00,20220.00,447.69
2025,1,Gorro Unissex D. Tec Easy Cacau,16,45.00,2700.00,60.00
2025,1,Jaleco Manuela Tangerina,10,45.00,9878.00,218.71
2025,1,Gorro Unissex D. Rosa Bebê,9,44.00,1980.00,45.00
2025,1,Gorro Unissex D. Rosa Nude,15,44.00,1980.00,45.00
2025,1,Gorro Shine Branco Cristal,13,44.00,3520.00,80.00
2025,1,Jaleco Tec Easy Clara Camel,16,44.00,18040.00,410.00
2025,1,Jaleco Heloisa Azul Marinho,14,44.00,15426.00,342.00
2025,1,Jaleco Katherine Preto,8,44.00,18480.00,420.00
2025,1,Scrub FemininoTec Easy Loren Azul Ciano,16,43.00,19325.00,449.11
2025,1,Gorro Unissex D.  Bocas Poá,9,43.00,2150.00,50.00
2025,1,Jaleco Tec Easy Benicio Branco,18,43.00,17630.00,410.00
2025,1,Jaleco Manuela Azul Médio,7,43.00,9180.00,208.95
2025,1,Turbante Verde Turquesa Brilho,3,43.00,2580.00,60.00
2025,1,Scrub Feminino Azul Marinho,17,42.00,9280.00,221.48
2025,1,Gorro  Unissex D. Crepe Off White,18,42.00,2050.00,47.37
2025,1,Jaleco Manuela Rosa Pink,6,42.00,9240.00,220.00
2025,1,Jaleco Manuela Bordô,7,42.00,9240.00,220.00
2025,1,Gorro  Unissex D.  Verde Escuro,6,41.00,2325.00,51.67
2025,1,Turbante Branco,14,41.00,1689.00,49.50
2025,1,Jaleco Tec Easy Clara Branco,13,40.00,16379.50,409.11
2025,1,Jaleco Heloisa Bordô,11,40.00,12096.00,280.80
2025,1,Jaleco Manuela Monster,13,40.00,10400.00,260.00
2025,1,Jaleco Manuela Verde Claro,8,39.00,8540.00,217.33
2025,1,Scrub FemininoTec Easy Loren Azul Royal,7,39.00,17520.00,448.64
2025,1,Scrub FemininoTec Easy Loren Verde Militar,15,39.00,17460.00,446.09
2025,1,Turbante Cinza,10,39.00,2340.00,60.00
2025,1,Jaleco Samuel Swit Denin,11,39.00,14020.00,358.89
2025,1,Gorro Unissex D. Bordô,8,39.00,1683.00,41.00
2025,1,Jaleco Tec Easy Clara Azul Ciano,18,38.00,15570.00,409.57
2025,1,Jaleco Heloisa Rosa Nude,9,38.00,13400.00,344.21
2025,1,Jaleco Manuela Cinza,6,38.00,8360.00,220.00
2025,1,Jaleco Chloe Branco,11,38.00,9510.00,250.48
2025,1,Gorro Unissex D. Tec Easy Magenta,9,37.00,2220.00,60.00
2025,1,Turbante Verde Militar,11,37.00,2220.00,60.00
2025,1,Jaleco Tec Easy Benicio Azul Ciano,19,37.00,15150.00,409.17
2025,1,Gorro Unissex A. Tec Easy Azul Marinho,10,37.00,2220.00,60.00
2025,1,Scrub FemininoTec Easy Loren Rosa Bebe,11,37.00,16650.00,450.00
2025,1,Jaleco Heloisa Armany,15,37.00,13320.00,360.00
2025,1,Scrub FemininoTec Easy Loren Magenta,10,37.00,16605.00,447.35
2025,1,Gorro Unissex D. Dentinho Bolinha,8,37.00,1850.00,50.00
2025,1,Gorro Unissex D. Dente Azul Marinho,16,37.00,1850.00,50.00
2025,1,Jaleco Manoel Preto,8,36.00,7815.00,213.82
2025,1,Gorro Unissex A. Bordô,9,36.00,1404.00,37.80
2025,1,Jaleco Tec Easy Clara Verde Militar,17,36.00,14350.00,394.81
2025,1,Scrub FemininoTec Easy Loren  Azul Marinho,15,36.00,16200.00,450.00
2025,1,Jaleco Paulo Branco,6,36.00,9350.00,259.23
2025,1,Gorro Unissex D. Marmore,6,35.00,1747.50,49.58
2025,1,Gorro Unissex D. Bocas Kisses,7,35.00,1750.00,50.00
2025,1,Gorro Shine Branco Furta-,6,34.00,2720.00,80.00
